x-axis,FFT
Hertz,dBV
+167.7500E+06,-77.715283E+00
+168.0000E+06,-74.077959E+00
+168.2500E+06,-72.220811E+00
+168.5000E+06,-80.268311E+00
+168.7500E+06,-74.835205E+00
+169.0000E+06,-76.005381E+00
+169.2500E+06,-85.850205E+00
+169.5000E+06,-76.271455E+00
+169.7500E+06,-83.093643E+00
+170.0000E+06,-85.358643E+00
+170.2500E+06,-83.713232E+00
+170.5000E+06,-72.757822E+00
+170.7500E+06,-80.346943E+00
+171.0000E+06,-92.570654E+00
+171.2500E+06,-76.720264E+00
+171.5000E+06,-73.428896E+00
+171.7500E+06,-79.682646E+00
+172.0000E+06,-76.639033E+00
+172.2500E+06,-72.513623E+00
+172.5000E+06,-76.231787E+00
+172.7500E+06,-74.725557E+00
+173.0000E+06,-77.333115E+00
+173.2500E+06,-71.918213E+00
+173.5000E+06,-75.555889E+00
+173.7500E+06,-86.013428E+00
+174.0000E+06,-82.955361E+00
+174.2500E+06,-79.282373E+00
+174.5000E+06,-75.186025E+00
+174.7500E+06,-84.812920E+00
+175.0000E+06,-76.677490E+00
+175.2500E+06,-73.704639E+00
+175.5000E+06,-82.789834E+00
+175.7500E+06,-80.032646E+00
+176.0000E+06,-78.105244E+00
+176.2500E+06,-73.185205E+00
+176.5000E+06,-73.899189E+00
+176.7500E+06,-79.568584E+00
+177.0000E+06,-70.137490E+00
+177.2500E+06,-85.973799E+00
+177.5000E+06,-79.512354E+00
+177.7500E+06,-75.563936E+00
+178.0000E+06,-73.562549E+00
+178.2500E+06,-77.977764E+00
+178.5000E+06,-72.457939E+00
+178.7500E+06,-83.079248E+00
+179.0000E+06,-74.427744E+00
+179.2500E+06,-73.690771E+00
+179.5000E+06,-77.949307E+00
+179.7500E+06,-72.458154E+00
+180.0000E+06,-74.754639E+00
+180.2500E+06,-74.724170E+00
+180.5000E+06,-77.235498E+00
+180.7500E+06,-76.479209E+00
+181.0000E+06,-75.409736E+00
+181.2500E+06,-80.234619E+00
+181.5000E+06,-78.909424E+00
+181.7500E+06,-77.178232E+00
+182.0000E+06,-76.643311E+00
+182.2500E+06,-78.044912E+00
+182.5000E+06,-79.702197E+00
+182.7500E+06,-84.343955E+00
+183.0000E+06,-84.031182E+00
+183.2500E+06,-73.232471E+00
+183.5000E+06,-78.103721E+00
+183.7500E+06,-78.132959E+00
+184.0000E+06,-72.046143E+00
+184.2500E+06,-79.842334E+00
+184.5000E+06,-84.135010E+00
+184.7500E+06,-82.299521E+00
+185.0000E+06,-76.898193E+00
+185.2500E+06,-88.122686E+00
+185.5000E+06,-77.080361E+00
+185.7500E+06,-76.993682E+00
+186.0000E+06,-82.596416E+00
+186.2500E+06,-78.213525E+00
+186.5000E+06,-77.641572E+00
+186.7500E+06,-74.216768E+00
+187.0000E+06,-91.424072E+00
+187.2500E+06,-73.098330E+00
+187.5000E+06,-75.238037E+00
+187.7500E+06,-78.360498E+00
+188.0000E+06,-76.326631E+00
+188.2500E+06,-80.584365E+00
+188.5000E+06,-81.932939E+00
+188.7500E+06,-75.745654E+00
+189.0000E+06,-73.891514E+00
+189.2500E+06,-83.303447E+00
+189.5000E+06,-76.645596E+00
+189.7500E+06,-79.564697E+00
+190.0000E+06,-80.161475E+00
+190.2500E+06,-81.245732E+00
+190.5000E+06,-82.199736E+00
+190.7500E+06,-87.190869E+00
+191.0000E+06,-72.021729E+00
+191.2500E+06,-91.907275E+00
+191.5000E+06,-83.436377E+00
+191.7500E+06,-78.045811E+00
+192.0000E+06,-72.576826E+00
+192.2500E+06,-78.046475E+00
+192.5000E+06,-81.341846E+00
+192.7500E+06,-78.556807E+00
+193.0000E+06,-73.971338E+00
+193.2500E+06,-79.757158E+00
+193.5000E+06,-76.641748E+00
+193.7500E+06,-80.800537E+00
+194.0000E+06,-90.387002E+00
+194.2500E+06,-78.485869E+00
+194.5000E+06,-74.310010E+00
+194.7500E+06,-77.876689E+00
+195.0000E+06,-78.227197E+00
+195.2500E+06,-79.700596E+00
+195.5000E+06,-78.328135E+00
+195.7500E+06,-74.740088E+00
+196.0000E+06,-77.595029E+00
+196.2500E+06,-78.506885E+00
+196.5000E+06,-74.306377E+00
+196.7500E+06,-97.137158E+00
+197.0000E+06,-79.726475E+00
